AutoNum,Trip Date,Trip #,Sight #,Dolphin ID Number,New Dolphin?,Resight?,Seen Offshore?,s_GUID,Clarity,Contrast,Angle,Partial,Overall,Distinctiveness,Verified
1730803099,05-Feb-19,1,3,4811a,FALSE,TRUE,FALSE,{5B90F682-4E2A-4C33-A79F-4ED38BC4E2FD},1,1,1,FALSE,3,,FALSE
1731286110,18-May-11,1,3,0401a,FALSE,TRUE,FALSE,{F4E50399-7848-4C0C-AB32-12793AA43D6D},3,3,1,FALSE,7,,FALSE
1731330320,02-Nov-98,1,1,1812a,FALSE,TRUE,FALSE,{4B58340A-97FD-11D6-BC29-D726D139535E},,,,FALSE,,,FALSE
1731683449,06-Mar-95,1,1,0044a,FALSE,TRUE,FALSE,{B69B7108-92CB-46C4-AE0F-C6C46C0E03E1},,,,FALSE,,,TRUE
1731766302,05-Jul-05,1,1,1010a,FALSE,TRUE,FALSE,{E89DA403-C6BD-4706-B693-1D406F31DB89},,,,FALSE,,,TRUE
1731850733,15-Oct-16,1,1,1341a,FALSE,TRUE,FALSE,{39C8A099-F9CC-4AA8-968D-E0A6318E553E},5,1,3,FALSE,9,,FALSE
1732613625,01-Oct-97,1,1,0040a,FALSE,TRUE,FALSE,{E233B741-4DD4-463D-86B8-64E22A81FFDF},,,,FALSE,,,TRUE
1733130371,29-Mar-06,1,1,3446a,FALSE,TRUE,FALSE,{0F5C207B-3BFA-4F5B-868D-8AF7C8B5D905},2,2,1,FALSE,5,1,TRUE
1733630893,02-Apr-98,1,1,1142a,FALSE,TRUE,FALSE,{F05AD3A1-1A44-438F-A783-52B1D20B0680},,,,FALSE,,,TRUE
1733869652,21-Oct-09,1,2,0706a,FALSE,TRUE,FALSE,{0C4F9C7B-9F6C-484F-8FA8-7960DF4F3570},2,1,2,FALSE,5,,FALSE
1734214110,04-Sep-95,1,1,1326a,FALSE,TRUE,FALSE,{065A33F2-C2D1-4BDB-8F6D-2D61339C17F1},,,,FALSE,,,FALSE
1734364470,20-Jan-06,1,4,1503a,FALSE,TRUE,FALSE,{D0D4EBCC-C944-4EAD-8AED-55689262EA18},,,,FALSE,,,FALSE
1734430862,18-Aug-19,1,1,3987a,FALSE,TRUE,FALSE,{AE79CCBD-9156-4A82-9BEF-7C6BFF7BC8DD},2,2,1,FALSE,5,,FALSE
1735527677,27-Apr-01,1,1,1341a,FALSE,TRUE,FALSE,{6E3E87CE-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,FALSE
1735988173,25-Jun-04,1,2,3115a,TRUE,FALSE,FALSE,{24507CB9-7889-48C5-A794-377CD4F5828B},,,,FALSE,,,TRUE
1736488504,23-Dec-03,1,1,4524a,FALSE,TRUE,FALSE,{13B86FC0-0F0D-47E6-A9D5-A5D4D8C3902D},4,5,1,FALSE,10,,FALSE
1736778902,23-Nov-98,1,1,0137a,FALSE,TRUE,FALSE,{B89E63B5-9282-11D6-BC29-82EEDA860A1E},,,,FALSE,,,TRUE
1737891131,22-Feb-96,2,1,0186a,FALSE,TRUE,FALSE,{23096542-B6F0-404D-BE8C-FADEA2F44C8D},,,,FALSE,,,TRUE
1738206612,10-Apr-14,1,1,4564a,TRUE,FALSE,FALSE,{F246CF10-4991-42C9-B6F8-FF0A40690224},3,4,1,FALSE,8,,FALSE
1738481368,26-May-95,1,1,0129s,FALSE,TRUE,FALSE,{0144FF24-D3D6-4BC0-941B-1BB272043780},,,,FALSE,,,FALSE
1738834025,25-Sep-03,1,1,1010a,FALSE,TRUE,FALSE,{88E8F284-03D8-431E-ACB8-F405E1093C0D},,,,FALSE,,,TRUE
1739008092,25-Feb-96,1,1,1255a,FALSE,TRUE,FALSE,{FE1A555F-953A-4C4D-8DF3-4DEBA97B1F8E},,,,FALSE,,,FALSE
1739441812,02-Mar-11,1,3,0789a,FALSE,TRUE,FALSE,{21B5EB4D-AD6C-4ADA-A773-EA5F6BA512CD},3,3,1,FALSE,7,,FALSE
1739644632,25-May-95,1,1,0051a,FALSE,TRUE,FALSE,{75861A0A-B512-42DE-8514-7AE06F28EF04},,,,FALSE,,,TRUE
1739751271,01-Jul-02,1,4,0075a,FALSE,TRUE,FALSE,{F1A4CA53-60F0-4C44-9AEC-649FA8E04195},,,,FALSE,,,FALSE
1740276715,05-Dec-08,1,2,3350a,FALSE,TRUE,FALSE,{B88E8049-7F90-48EA-9BA4-1FB396F9A633},2,3,2,FALSE,7,,FALSE
1740444570,01-May-08,1,1,3822a,FALSE,TRUE,FALSE,{07583712-9C9F-4C16-9A6B-823FD30D8305},2,5,1,FALSE,8,,FALSE
1740490977,03-Jun-03,1,2,2910a,TRUE,FALSE,FALSE,{3A81C1E7-818F-4CCC-AFAE-1FDFCE24DA17},,,,FALSE,,,FALSE
1740541683,02-Dec-12,1,1,3066a,FALSE,TRUE,FALSE,{699326AC-E2FE-4A36-8955-70A94C04BE4A},2,1,1,FALSE,4,,FALSE
1740740009,15-Feb-99,1,1,0465a,FALSE,TRUE,FALSE,{09D55E57-08FB-11D6-BC29-D0BCB429F03F},,,,FALSE,,,TRUE
1741042262,24-Jan-22,1,1,5340a,TRUE,FALSE,FALSE,{2F713D5B-5F58-4D23-8FCC-FE02260D3275},3,5,1,FALSE,9,,FALSE
1741118747,03-Apr-10,1,2,0393a,FALSE,TRUE,FALSE,{74B7277B-7C75-4E68-B046-D2F556222156},2,1,1,FALSE,4,,FALSE
1741604060,09-Oct-03,1,1,2893a,FALSE,TRUE,FALSE,{7B93A730-D727-4735-AB75-AAA99E820ECE},,,,FALSE,,,TRUE
1741802126,26-Oct-14,1,1,1216a,FALSE,TRUE,FALSE,{D5268913-0D7D-43F8-92F3-C6029823F57C},2,5,1,FALSE,8,,FALSE
1742089666,26-Feb-99,1,3,2483a,TRUE,FALSE,FALSE,{09D55E38-08FB-11D6-BC29-D0BCB429F03F},,,,FALSE,,,TRUE
1742103696,01-Aug-97,1,1,0051q,FALSE,TRUE,FALSE,{9D3E61F6-CB06-4B31-848A-A596633D52F8},,,,FALSE,,,TRUE
1742459240,30-Apr-18,1,2,5053a,TRUE,FALSE,FALSE,{BAB407A3-4B6D-49DB-A9AD-6B36CF22BAFB},2,1,1,FALSE,4,,FALSE
1742615037,26-Oct-16,1,1,3995a,FALSE,TRUE,FALSE,{9A761CFA-5408-45D1-8908-DBDA3A04C1F5},2,5,1,FALSE,8,,FALSE
1742957397,18-Apr-16,1,1,3511a,FALSE,TRUE,FALSE,{333D5012-8AD2-48E5-AF0F-223B26C6553E},4,5,1,FALSE,10,,FALSE
1743402980,23-Mar-99,1,3,0160a,FALSE,TRUE,FALSE,{3DEE6113-ED8A-11D5-BC29-854EF81EFE3C},,,,FALSE,,,TRUE
1743524940,28-Dec-07,1,1,1886a,FALSE,TRUE,FALSE,{8860CD6B-ED20-4C2F-9EB1-E24143BD9B09},2,2,1,FALSE,5,,FALSE
1743695216,04-May-99,1,1,1291a,FALSE,TRUE,FALSE,{6FB18204-DCF5-11D5-BC29-FC0F78EFCC3C},,,,FALSE,,,TRUE
1744258724,09-Oct-03,1,2,2320a,FALSE,TRUE,FALSE,{0454D847-6585-4913-B4D1-61FE24A457E6},,,,FALSE,,,FALSE
1744267477,06-Jan-08,1,2,3393a,FALSE,TRUE,FALSE,{976173A4-2658-4B11-B2D3-10ACD7A82FE4},2,4,1,FALSE,7,,FALSE
1744279426,02-Feb-98,1,1,2111a,FALSE,TRUE,FALSE,{F654BDC8-49EE-40FB-B0C7-64F89405D1CC},,,,FALSE,,,TRUE
1744345960,19-Aug-04,1,1,1047a,FALSE,TRUE,FALSE,{192F3C9D-5193-46D3-98AA-64D6DFAC2246},,,,FALSE,,,FALSE
1745280752,04-Oct-02,1,1,1047a,FALSE,TRUE,FALSE,{E9A0952D-2FDA-493B-923E-A7FE0FD15FA3},,,,FALSE,,,FALSE
1745407094,09-Sep-95,1,1,2301a,FALSE,TRUE,FALSE,{5B8468D8-D0EE-440D-B7C1-A02ED163A782},,,,FALSE,,,FALSE
1746007964,07-Jun-07,1,1,1329a,FALSE,TRUE,FALSE,{EFD0C44D-FBFA-4300-B554-C722ADB23300},2,1,1,FALSE,4,,FALSE
1746607809,26-Feb-99,1,3,0137a,FALSE,TRUE,FALSE,{09D55E3B-08FB-11D6-BC29-D0BCB429F03F},,,,FALSE,,,TRUE
1746829324,25-Feb-96,1,1,1123a,FALSE,TRUE,FALSE,{D9D63344-7BC8-46D4-896E-624DF3878667},,,,FALSE,,,FALSE
1747379230,24-May-02,1,2,2777a,TRUE,FALSE,FALSE,{E4024737-8756-11D6-BC29-88361912FF2C},,,,FALSE,,,TRUE
1747852725,01-Jul-85,1,1,0075a,TRUE,FALSE,FALSE,{99B6D470-964E-422E-A7DD-BC10CF462587},,,,FALSE,,,FALSE
1748411125,14-Jan-10,1,2,1897a,FALSE,TRUE,FALSE,{AA8AB1A6-3D5C-4ED4-95C5-399D8C7BF4DC},3,1,2,FALSE,6,,FALSE
1748664050,26-Feb-99,1,3,1504p,FALSE,TRUE,FALSE,{09D55E48-08FB-11D6-BC29-D0BCB429F03F},,,,FALSE,,,FALSE
1749011228,03-Aug-05,1,1,0143a,FALSE,TRUE,FALSE,{4F2B0C30-B2F8-4B3C-ACED-AE526CCF70BE},,,,FALSE,,,FALSE
1749156269,11-Aug-95,1,1,1510a,TRUE,FALSE,FALSE,{672E6311-3D91-4994-A699-49D0A4BEACE9},,,,FALSE,,,FALSE
1749757961,25-Feb-08,1,1,1291a,FALSE,TRUE,FALSE,{703697BB-ADF8-4F73-8DA8-AEE6217A3ABE},2,5,1,FALSE,8,,FALSE
1750273690,22-Nov-11,1,1,4320a,TRUE,FALSE,FALSE,{B1F28898-5F09-485B-B4BC-EE4B356556F1},2,5,2,FALSE,9,,FALSE
1750406330,29-Feb-04,1,2,0044a,FALSE,TRUE,FALSE,{E923EC2F-11CC-45EE-AFC9-DC71D30E9F1C},,,,FALSE,,,TRUE
1750925791,02-Oct-14,1,1,4649a,TRUE,FALSE,FALSE,{18BDFD6D-CD9E-4ABE-9076-851A7E597D8B},2,2,1,FALSE,5,,FALSE
1751379949,16-Aug-91,1,1,0129s,FALSE,TRUE,FALSE,{3204C84B-6477-45B9-846D-FEF0AF04D274},,,,FALSE,,,FALSE
1751480154,29-Sep-04,1,2,2021a,FALSE,TRUE,FALSE,{F5C62F20-FFE0-4EDD-9CFD-49E503A46BEF},,,,FALSE,,,TRUE
1751787706,10-Jan-03,1,1,1142a,FALSE,TRUE,FALSE,{3A6343AF-1269-4026-BC62-82B1B89C2D20},,,,FALSE,,,TRUE
1751831879,19-Nov-99,1,1,0959q,TRUE,FALSE,FALSE,{8EFF5042-2F59-11D6-BC29-A3293C98563F},,,,FALSE,,,FALSE
1751864432,28-Apr-14,1,2,4548a,FALSE,TRUE,FALSE,{9F8A8724-3050-496B-9781-0FA4C2A68801},2,3,1,FALSE,6,,FALSE
1751865189,09-Dec-03,1,4,1266p,FALSE,TRUE,FALSE,{E37308D5-414B-4B43-BCC4-4B979AE0A006},,,,FALSE,,,TRUE
1751992623,11-Sep-98,1,1,0075a,FALSE,TRUE,FALSE,{1F3B21CF-EE6A-11D4-BC29-D3484EA22B3E},,,,FALSE,,,FALSE
1752006887,26-Sep-03,1,1,2774p,TRUE,FALSE,FALSE,{2215F1FA-B155-4CC1-8DB0-D88B8626F0CB},,,,FALSE,,,TRUE
1752402718,22-Jan-00,1,1,2070a,FALSE,TRUE,FALSE,{E45B2C28-5059-11D6-BC29-92855F01873C},,,,FALSE,,,FALSE
1752888524,26-Jan-95,1,2,0310a,FALSE,TRUE,FALSE,{865EA99E-447E-4569-9F78-E15FD57433EE},2,3,2,FALSE,7,,FALSE
1752900938,21-Jun-95,1,1,0075a,FALSE,TRUE,FALSE,{2F1889F5-D1DA-11D4-BC29-ED4A2CB6F43F},,,,FALSE,,,FALSE
1753370341,09-Dec-15,1,1,4719a,FALSE,TRUE,FALSE,{E3E1B02F-B66E-49D1-80D1-67AB47891828},2,4,1,FALSE,7,,FALSE
1753495345,20-Aug-97,1,1,1333a,FALSE,TRUE,FALSE,{59BB250B-40D1-450F-BDF5-7A4E2EF44C12},,,,FALSE,,,FALSE
1753555869,22-Mar-98,1,1,0663a,FALSE,TRUE,FALSE,{C8717D12-9D6F-48E2-AAEE-6FC4E1C01BCC},,,,FALSE,,,TRUE
1753730623,31-Mar-06,1,1,2741a,FALSE,TRUE,FALSE,{E2809E82-AC75-4B7F-A346-B9CB9B88F191},1,3,1,FALSE,5,,TRUE
1753895644,13-Dec-15,1,1,2819p,TRUE,FALSE,FALSE,{6B1F99CC-5001-488E-9157-8619FABA7A65},3,1,3,FALSE,7,,FALSE
1753981456,01-Feb-94,1,1,1477a,FALSE,TRUE,FALSE,{30A690C6-84D6-4CAD-84B1-DCDAB1ECEC61},,,,FALSE,,,FALSE
1754116939,16-Nov-03,1,1,2565a,FALSE,TRUE,FALSE,{72E115B8-7726-467C-BA9A-56A29A7EB260},,,,FALSE,,,TRUE
1754305919,27-Sep-01,1,4,2718a,TRUE,FALSE,FALSE,{0F1180B2-220E-11D6-BC29-D69F0242453F},,,,FALSE,,,TRUE
1754409660,31-Oct-08,1,4,3890a,TRUE,FALSE,FALSE,{AADCB3F4-B6B5-4518-AF0E-D09C3AB63F67},1,1,1,FALSE,3,,FALSE
1755154577,01-Dec-05,1,1,2125p,FALSE,TRUE,FALSE,{A0E85CD5-CC11-41E1-95B8-913D7A17DE1D},,,,FALSE,,,TRUE
1755335373,25-Dec-94,1,1,0610a,FALSE,TRUE,FALSE,{EC8691F8-3DD8-456F-9A89-931702E855B6},,,,FALSE,,,FALSE
1756315584,10-Oct-10,1,1,3785a,FALSE,TRUE,FALSE,{F04CABB5-BB5A-4680-AC0E-46A4E9F3DB9B},2,2,1,FALSE,5,,FALSE
1756866241,19-Aug-86,1,1,0004a,TRUE,FALSE,FALSE,{F0E241BF-33A2-44BD-9067-C9550C62C84F},,,,FALSE,,,TRUE
1757296445,03-Nov-95,1,1,0086a,FALSE,TRUE,FALSE,{70BA7DFF-3BC4-4429-934E-1855349D08D8},,,,FALSE,,,FALSE
1758068637,18-Feb-18,1,1,5038a,TRUE,FALSE,FALSE,{57A12704-16FF-48EF-9B41-6CE95D12E106},2,1,1,FALSE,4,,FALSE
1758070980,28-Dec-12,1,1,3919a,FALSE,TRUE,FALSE,{F85F911E-9CE2-4A0F-8B57-C0B6AAD6AEEA},1,4,1,FALSE,6,,FALSE
1758153741,22-Feb-96,2,1,1503a,TRUE,FALSE,FALSE,{CB08689C-CFB1-4BE4-B93B-59237D0763AF},,,,FALSE,,,FALSE
1758240340,27-Nov-06,1,1,3593a,FALSE,TRUE,FALSE,{F2F936E6-F763-48E2-B8B6-BA9B412A3451},1,5,1,FALSE,7,,FALSE
1758439542,04-Nov-99,1,2,0610a,FALSE,TRUE,FALSE,{A50D9808-1C5F-11D5-BC29-CFC4B4A1FC3C},,,,FALSE,,,FALSE
1758477139,13-Jan-97,1,2,1835a,TRUE,FALSE,FALSE,{5C945EA2-CD8E-4FC8-9646-E591241951B2},,,,FALSE,,,TRUE
1758897760,09-Mar-19,1,1,5101a,TRUE,FALSE,FALSE,{46EB7F6D-8C72-44BE-ADAE-385C363235C5},4,1,3,FALSE,8,,FALSE
1759023067,12-Aug-07,1,1,1329a,FALSE,TRUE,FALSE,{A520E477-2ACA-4A8E-B1AF-2CD856B5B93C},1,2,2,FALSE,5,,FALSE
1759526064,19-Nov-98,1,2,1247a,FALSE,TRUE,FALSE,{B89E63D0-9282-11D6-BC29-82EEDA860A1E},,,,FALSE,,,FALSE
1759543936,15-Oct-15,1,2,4809a,TRUE,FALSE,FALSE,{65C51BFD-A0B4-4944-A368-6141EDA71383},2,1,1,FALSE,4,,FALSE
1759619854,22-Nov-14,1,2,3641a,FALSE,TRUE,FALSE,{9E29E8AA-E4D5-46EB-BD5D-0395A5F1690E},4,5,1,FALSE,10,,FALSE
1760014124,05-May-99,1,1,2518a,FALSE,TRUE,FALSE,{F97641E1-958A-11D5-BC29-C98C089D2C3C},,,,FALSE,,,TRUE
1760241547,18-Oct-96,1,2,1307r,TRUE,FALSE,FALSE,{BF09AD98-E1F0-4342-9A39-49819185B7C6},,,,FALSE,,,TRUE
1760303131,06-Mar-00,1,1,1954a,FALSE,TRUE,FALSE,{D897DCC2-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,FALSE
1760516492,02-Feb-98,1,1,0908a,FALSE,TRUE,FALSE,{462AEDAA-8377-4606-8351-87D922A0D281},,,,FALSE,,,TRUE
1760853591,08-Jul-06,1,1,1021a,FALSE,TRUE,FALSE,{5557F877-A6AF-4013-8CD8-198CBDDEC970},1,2,1,FALSE,4,,FALSE
1760943254,14-Jan-93,1,1,0973a,FALSE,TRUE,FALSE,{C9F43237-C806-4D16-AB59-B4F4E0767416},,,,FALSE,,,TRUE
1761063307,22-Jan-00,1,1,1291a,FALSE,TRUE,FALSE,{E45B2C25-5059-11D6-BC29-92855F01873C},,,,FALSE,,,TRUE
1761103750,01-Nov-01,1,2,1124a,FALSE,TRUE,FALSE,{57969E60-239B-11D6-BC29-DA642D9D523E},,,,FALSE,,,FALSE
1761314713,18-Apr-94,1,1,1196a,TRUE,FALSE,FALSE,{02643A32-AFCC-4746-AC4B-9C23AA9CCEF6},,,,FALSE,,,TRUE
1761889127,03-Aug-05,1,1,0025a,FALSE,TRUE,FALSE,{D3D42D2D-34F7-4650-B3CD-2BED3531BF66},,,,FALSE,,,TRUE
1762170469,28-Aug-09,1,1,0870a,FALSE,TRUE,FALSE,{9EA57DB7-F01F-44F2-B8B8-C1609994982F},3,1,1,FALSE,5,,FALSE
1763760066,29-Mar-13,1,1,3037p,TRUE,FALSE,FALSE,{F0B3EC01-3108-4912-9484-A8E185DAC254},2,1,1,FALSE,4,,FALSE
1763859660,25-Oct-96,1,2,0264a,FALSE,TRUE,FALSE,{A4BFCFFB-42A0-4D40-8A77-A5AF0D520FEE},,,,FALSE,,,TRUE
1763879811,15-Dec-11,1,3,3659a,FALSE,TRUE,FALSE,{DD40952D-5F8F-41EB-90FA-F01BAFF05257},3,5,1,FALSE,9,,FALSE
1765043514,26-Jan-01,1,1,0111a,FALSE,TRUE,FALSE,{039F27E2-0675-11D5-BC29-984565A6B43C},,,,FALSE,,,FALSE
1765176338,22-Nov-13,1,2,4524a,FALSE,TRUE,FALSE,{865A9DA2-6252-4794-BAB1-902C0593CB93},2,5,1,FALSE,8,,FALSE
1765298878,09-Mar-92,1,1,0129p,TRUE,FALSE,FALSE,{55665754-3519-4750-B4BB-D3CF78A3895D},,,,FALSE,,,TRUE
1765465692,22-Dec-96,1,1,1786a,TRUE,FALSE,FALSE,{0719DF54-95EB-42F7-BC8B-B1B7CA074F58},,,,FALSE,,,TRUE
1765578200,16-Apr-97,1,1,1191p,FALSE,TRUE,FALSE,{0DBE973F-91EF-4629-BE5E-52B81A793CDD},,,,FALSE,,,TRUE
1766063580,07-Dec-09,1,1,2630a,FALSE,TRUE,FALSE,{07E3B39E-7174-4D47-8A9E-C4D0656564BC},3,1,1,FALSE,5,,FALSE
1766358761,09-Oct-14,1,4,4040p,TRUE,FALSE,FALSE,{F453B8CC-8178-4677-82E8-C64152616C47},4,3,1,FALSE,8,,FALSE
1766393583,01-Jul-07,1,1,2590a,FALSE,TRUE,FALSE,{AB180AA5-08CD-489D-911B-692253C166EC},2,1,2,FALSE,5,,FALSE
1766680459,09-Aug-11,1,1,0075a,FALSE,TRUE,FALSE,{FAFDF3BC-B701-4852-846E-BCE895CED0D2},4,4,1,FALSE,9,,FALSE
1766705542,11-Apr-97,1,1,0938a,FALSE,TRUE,FALSE,{8F95269E-A867-4DA6-9ADE-8BDAE74FDA7C},2,3,2,FALSE,7,,TRUE
1766778996,12-May-09,1,1,3976a,TRUE,FALSE,FALSE,{882769EF-0858-4EAD-8F8E-D757A87E4C7C},2,1,3,FALSE,6,,FALSE
1766983273,19-Jun-02,1,1,1321a,FALSE,TRUE,FALSE,{D85E9C7F-95DF-45A5-BB6D-181D751A75B1},,,,FALSE,,,FALSE
1766985729,14-Mar-96,1,2,0610a,FALSE,TRUE,FALSE,{80E478AD-D17B-420A-B8AD-5EE6D7C74593},,,,FALSE,,,FALSE
1767034872,10-Feb-06,1,2,3409a,TRUE,FALSE,FALSE,{E856C674-A581-42BC-8206-F42B2BADA0C8},,,,FALSE,,,TRUE
1767054597,07-Jul-00,1,1,2610a,TRUE,FALSE,FALSE,{C927324C-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,FALSE
1767461319,24-Oct-95,1,1,1261a,FALSE,TRUE,FALSE,{3F7B0279-AC18-4FFC-A435-AD497E19531B},,,,FALSE,,,FALSE
1768637099,02-Aug-05,1,1,0075a,FALSE,TRUE,FALSE,{B251DD2F-A44A-454B-82B0-692C1FA517CA},,,,FALSE,,,FALSE
1768966075,03-Jan-07,1,1,1961a,FALSE,TRUE,FALSE,{77257767-CACE-43C4-A6A1-DA2A82BDD0F1},1,4,1,FALSE,6,,FALSE
1769014785,15-Jun-95,1,1,1018a,FALSE,TRUE,FALSE,{4B8A7E84-D1AA-11D4-BC29-ED4A2CB6F43F},,,,FALSE,,,FALSE
1769068933,20-Oct-20,1,1,4495a,FALSE,TRUE,FALSE,{3DF5D0F9-B379-4B0F-B07C-BB80CE1840E4},3,1,1,FALSE,5,,FALSE
1769179806,24-Oct-95,1,1,0569a,FALSE,TRUE,FALSE,{D39B73AF-8F36-4D9D-ADAE-177257C53A27},,,,FALSE,,,TRUE
1769754130,19-Dec-00,1,3,0454a,FALSE,TRUE,FALSE,{F0F06D19-46D4-4426-85A5-4EC060539F69},,,,FALSE,,,TRUE
1769793410,31-Mar-06,1,1,3454a,TRUE,FALSE,FALSE,{072951C6-B252-4B82-90C1-0344B7D730DD},1,2,1,FALSE,4,,TRUE
1770683681,26-Feb-98,1,2,2143a,TRUE,FALSE,FALSE,{BEB11D55-7A89-491D-A96E-95A228F71979},,,,FALSE,,,TRUE
1771012908,25-Jan-96,1,1,0360a,FALSE,TRUE,FALSE,{7807DF83-15D7-48CA-8339-975FABDBEDF0},,,,FALSE,,,TRUE
1772570685,02-Dec-11,1,2,3901a,FALSE,TRUE,FALSE,{4C85C084-CC46-4FC5-8ADB-C029C014B9F2},3,5,2,FALSE,10,,FALSE
1772718106,18-Nov-03,1,1,3005a,TRUE,FALSE,FALSE,{C0343419-CF10-485A-9EC2-0524617D0FA1},,,,FALSE,,,TRUE
1772851648,26-Feb-99,1,3,0136a,FALSE,TRUE,FALSE,{09D55E3A-08FB-11D6-BC29-D0BCB429F03F},,,,FALSE,,,TRUE
1773090082,12-Mar-16,1,1,4677a,FALSE,TRUE,FALSE,{A147F131-85B6-49F5-8E2B-F86D1303FB86},3,1,1,FALSE,5,,FALSE
1773098520,01-Nov-90,1,1,0173a,FALSE,TRUE,FALSE,{17BC24E5-B0C2-4A51-84BF-BAECE14329D8},,,,FALSE,,,TRUE
1773117753,02-Dec-12,1,3,2974a,FALSE,TRUE,FALSE,{DDC9A678-EB99-4D21-9EA0-36CF48140849},2,1,1,FALSE,4,,FALSE
1773181696,29-May-04,1,1,0653a,FALSE,TRUE,FALSE,{ABFE851F-B792-4150-B11D-5860A9D8F995},,,,FALSE,,,FALSE
1773791182,27-Oct-20,1,2,5206a,TRUE,FALSE,FALSE,{96BB182D-085B-4FFD-A18C-86FABB6D8873},4,1,2,FALSE,7,,FALSE
1773973473,10-Sep-06,1,1,0883a,TRUE,FALSE,FALSE,{1DF6C2CD-E5EF-45C8-927F-5B45F1DB51CC},2,5,1,FALSE,8,,TRUE
1774056198,21-Nov-21,1,1,5325a,TRUE,FALSE,FALSE,{71E62A21-6F03-4DE0-AAF0-0D6D5D80911D},3,5,1,FALSE,9,,FALSE
1774147718,17-Aug-21,1,1,5286a,FALSE,TRUE,FALSE,{1D2F5CF3-9BC5-484F-9AB6-9234CF903FDE},2,5,1,FALSE,8,,FALSE
1774159035,22-Sep-17,1,1,4987a,TRUE,FALSE,FALSE,{3C2C7CB1-5DF1-4DD7-A503-7669CB19C4FD},3,5,1,FALSE,9,,FALSE
1774490321,20-Jul-01,1,2,1326a,FALSE,TRUE,FALSE,{A9CA64C1-1562-11D6-BC29-EEDFDD288B3C},,,,FALSE,,,FALSE
1774590694,23-Aug-98,1,1,0865a,FALSE,TRUE,FALSE,{28BD9EE4-ED4C-11D4-BC29-88FAB18A373C},,,,FALSE,,,TRUE
1775385305,06-May-10,1,3,1341a,FALSE,TRUE,FALSE,{0E3E749E-BBAC-4F96-A646-6F0AEDD47F2E},3,4,1,FALSE,8,,FALSE
1775471011,07-Dec-09,1,2,1291a,FALSE,TRUE,FALSE,{A49AAC99-068F-494A-9215-AD86DCE1155A},3,5,1,FALSE,9,,FALSE
1775646219,14-Aug-98,1,1,2322a,FALSE,TRUE,FALSE,{FE0D3A99-E67C-11D4-BC29-9C419F90EF3C},,,,FALSE,,,TRUE
1776346527,23-Oct-03,1,5,2503a,FALSE,TRUE,FALSE,{4E90266A-3732-4D9A-A131-FB3810DE57EA},,,,FALSE,,,TRUE
1777331622,27-Feb-07,1,1,4524a,FALSE,TRUE,FALSE,{C40AA0C3-C78E-45A3-8FA0-30F184D428EA},2,4,1,FALSE,7,,FALSE
1777623453,25-Feb-08,1,2,3798a,TRUE,FALSE,FALSE,{8AD08F72-EECD-485C-B5F8-A72AA4F12A3A},2,1,1,FALSE,4,,FALSE
1777669249,06-Oct-06,1,2,3129a,FALSE,TRUE,FALSE,{23A7D4F2-16E9-420F-BFB0-E74913849085},4,1,3,FALSE,8,,FALSE
1778366805,20-Feb-05,1,3,1291a,FALSE,TRUE,FALSE,{8EFDEA45-CB21-40A3-879D-FD98A2C31A08},,,,FALSE,,,TRUE
1778416809,02-Nov-06,1,1,2502a,FALSE,TRUE,FALSE,{D160C5B2-2BD5-4AB0-B234-918ECA589126},3,1,1,FALSE,5,,FALSE
1778623010,12-Apr-07,1,1,0242p,FALSE,TRUE,FALSE,{82A4B3EB-A794-44EE-835A-1C1A0E123B76},2,1,1,FALSE,4,,FALSE
1778629341,10-Oct-10,1,2,1017a,FALSE,TRUE,FALSE,{0F5D460B-00BB-4FE6-A93F-6610342327CF},2,2,1,FALSE,5,,FALSE
1779171764,03-Mar-04,1,3,2424a,FALSE,TRUE,FALSE,{993104C6-2984-4E11-9E6B-81B9B2FAF2E7},,,,FALSE,,,TRUE
1779836888,17-Mar-01,1,2,2002p,FALSE,TRUE,FALSE,{6E3E87A9-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,TRUE
1779944013,25-Apr-95,1,1,0553a,FALSE,TRUE,FALSE,{304284A7-E6D1-4FB8-827D-AFB203539EB9},,,,FALSE,,,FALSE
1780003372,08-Dec-04,1,2,0610a,FALSE,TRUE,FALSE,{F95E9AD2-3212-479D-9713-6BF02F97AB0E},,,,FALSE,,,FALSE
1780108183,12-Aug-07,1,1,2514q,FALSE,TRUE,FALSE,{C6F97C07-EBB5-43F6-8E38-A331C276FA98},3,3,3,FALSE,9,,FALSE
1780108555,31-May-11,1,1,4265a,TRUE,FALSE,FALSE,{230AB317-7FB2-4F30-AD8C-781E54CD9D35},1,4,1,FALSE,6,,FALSE
1780252539,10-Mar-13,1,1,1188a,FALSE,TRUE,FALSE,{8FEA3F82-04D5-4448-8281-1D5DE4A1DE00},2,4,1,FALSE,7,,FALSE
1780733788,31-Oct-08,1,2,3882a,TRUE,FALSE,FALSE,{4F65A0A2-6D9A-46B5-8810-6BE1C756D9C7},2,1,1,FALSE,4,,FALSE
1780913245,30-Apr-19,1,1,2937a,FALSE,TRUE,FALSE,{94BACE39-58DC-4197-A002-CA9E91CDD419},2,3,2,FALSE,7,,FALSE
